1	2、眼前的云雾，刚刚还是随风飘荡的一缕轻烟，转眼间就变成了一泻千里的九天银河；明明是一匹四蹄生风的白马，还没等你完全看清楚，它又变成了漂浮在北冰洋上的一座冰山...
0	你笑吧，你笑吧。
1	龙山头，像一座大墓似的耸立在夜色中。
1	明净的湖水晃动着绿岛和白云的倒影，仿佛仙境一般。
0	泛着银光的大海在身后铺展开来，眼前是通向贝里克郡的康庄大道与另一片海洋。
0	”接下来讲到：由于某某小姐闯进了他生活以后，引起了他跟罗伯达的种种纠葛。
1	凛冽的寒风像刀子似的吹在脸上，疼痛无比。
0	狒狒生活在一个猫科动物够不到的地方——我们房子附近的一个陡峭悬崖上。
1	母亲是不熄的篝火，一直温暖着我们的家。
0	韩六说，这座荒坟是明代道人焦先的息影之地。
0	反之，这种创造力一旦存在（其实，创造力是存在的，因为我们自由行动时，至少会在我们之中发现这种创造力），就会因为不理自己，而使自己的紧张松缓；因为紧张松缓才扩充自己；因扩充自己，数学秩序就会出现，司掌不同要素的配列；强固的决定论也会出现以结合这些要素，于是展现出创造行为的中断。
0	害怕他们吗？不，我是害怕成为其中一个。
0	”他耳语道。
1	小小的雨滴，如同一颗颗小小的水晶，无声地落到地上，溅起小小的水花。
1	爱心是一泓出现在沙漠的泉水，它使濒临绝境的人重新看到生活的希望。
0	 我要好好培养你。
1	晴天的午后，夏日的陽光如水般音符一样灿烂的流动.
1	她脸色陰郁，眉心隆起，心像波涛中的小船起伏不定。
0	后来人们又把我送给一个讨剩饭吃的女人。
0	只有朗贝尔不在场。
1	时间无情，带走了我们美丽的年华，时间有情，给了我们无限的回忆，因此，或许时间是最公正的，让我们失去一些东西的同时又会给我们些许的惊喜。
1	严冬的大雪别有一番情趣。鹅毛一般的大雪漫天飞舞，像玉一样清，像银一样白，像烟一样轻，像柳絮一样柔，纷纷扬扬地从彤云密布的天空中向下飘洒。树木
0	他推辞了好久，因为他几乎从不赌博。
1	一本好书就是一个好社会，它能够陶冶人的感情与气质，使人高尚。
0	你不知道吗？”一个多么不经意的回答啊！我失魂落魄地走进护士休息室，在那儿，我能够任眼泪恣意 流淌。
0	甚至现在写到这儿时，我也闻到了我们乡村里桦树的芳香，因为它给我的印象终生难忘。
0	我愣愣地望着他们，吞吞吐吐半天讲不清楚一句话。
0	是年，发表了《我写围棋观战记》（10月）等。
0	我刚加出来的。
1	火红的枫叶像火花一样纷纷地飘落下来。
1	暴风雨来到的时候，许多庄稼、花儿、小树被风雨吹打得东倒西歪，而小草牢固地抓住泥土，昂着头，挺着胸，像无畏的战士。
1	美丽的花园里，各种各样的菊花，千姿百态，芬芳迷人，争奇斗艳，有红的，白的，黄的，粉的，红的似火，白的似雪，粉的似霞，美丽极了！
0	资质之差，根本不用多说。
1	在中心广场的四周有六株气势磅礴的大榕树，满树的枝叶绿的可爱，活像一把张开的绿绒大伞。微风一吹，轻轻摇曳，煞是好看，活像六名看守广场的卫士。
1	她又一次出现在我的眼前，她那雪，就如白玉，铺满了大地，让你感觉来到了天界。
1	那里的天空总是那么湛蓝
1	天渐渐破晓，淡青色的天空镶着几颗残星，大地朦朦胧胧的，如同笼罩着银灰色的轻纱。
0	他心甘情愿地把钱拿出来，家人们收下钱并致谢，可是先前那份独特的温情却已荡然无存。
0	”“可我还在这儿，坐在煤桶上。
1	您的爱，太陽一般温暖，春风一般和煦，清泉一般甘甜。您的爱，比父爱更严峻，比母爱更细腻，比友爱更纯洁。您－－老师的爱，天下最伟大，最高洁。 
0	“好，坐吧。
0	绿化委员会秦主任沉着脸，拦住市长，身边站着市政府副秘书长。
1	老师像什么？
0	这种争议实际上到现在仍然没有结束。
1	田螺的青灰色硬壳像座小山。
0	”陇海路上夜行的列车隆隆驰过古老的县城，没有停步，也不见减速，只是鸣叫一声，又奔驰而去了。
0	马伯乐忧愁起来。
0	廷至夜静，乃敢扳檐下屋，敲火炊食。
1	他那双眼睛像拉开了闸门，泪水止不住地流了出来。
0	母亲她们认为，四老妈在驴上挥手告别那一瞬时，其实已经登入仙班，所以骑在毛驴上的已经不是四老妈而是一个仙姑。
0	盖尔找出一壶甜酒，放在桌上。
1	天天陪伴在我们生边，告诉我们一些丰富多采的知识。
0	临走之前，我问了她最后一个问题：我还有多长时间。
0	可是他混混沌沌，并不觉得羞惭。
0	她心中有数，要是她吐露一个字，她就会遭到杀害。
0	你的声音我听得真真儿的，”那姑娘说。
0	伊凡大概是对的。
0	“不行……”冬子转过脸。
0	快点，快点！让你的马快跑。
0	这样做是否要征得我的同意呢？我说道。
0	“她红了脸，白了他一眼。
0	可是他也越来越厚道，对于朋友。
0	看见小王子正坐在树荫下乘凉，老婆婆便笑呵呵地对他说道：“年轻人，还记得我吗？你看看我把谁给你带来了。
0	“啊呀，哈利，你怎么逃出来的？我还以为这下咱俩都完了。
1	自由就是约束人们的一个圆圈。
1	西湖像一块碧玉,一面镜子。
0	基本上，是要保持家庭中规矩和睦的气氛，年轻的一代应当学着减除大人的忧劳，担当起大人对内对外的重担。
1	春天到了，大地变成了一片绿毯。
1	亲情是无边落木的新叶，让人心生希望
0	”“这样还不够。
0	没有等到我说什么，她们和她们的孩子已经纷纷地拿起挎包和书包，说，“爷爷，姥佬，再见了，明天晚上我们还给您带些‘好菜’来！”老伴走过来问：“她们又走了？”我点点头。
0	栗子吃完我当然得起身了，爬起来抓取我那棉袄子。
0	不必往深处想（观众是不高兴往深处想来使自己疲劳的），他们也能够懂得他们所看见的东西以外还有一些东西存在，因为这出奇怪的戏本身就是一个洞穿人心的作品。
1	春风像个慈祥的母亲，拂着你的脸颊，使你感到舒畅，心旷神怡。
0	我什么都不能做，哪怕唱歌都不行，久而久之我连话都不讲了，只和主说说心里话。
1	一枚新月好像一朵白色梨花，宁静地开放在浅蓝色的天空中。
0	人的临终情景以及对最杰出的和最有智慧的人士的观察，只会提供人类可悲的图景。
1	近看菊花，像毛线球一样，花瓣可以说是数不胜数，它们就像兄弟姐妹一样拥抱在一起，围着一个害羞的小姑娘。
0	“亚当，”一个副总经理说，语气倒还和气，“你最好还是带你太太离开这儿。
0	”Ｎ低了头，不作声。
1	大海可真大啊！大海浩瀚无边，海面上白帆点点，海边高楼林立，远处蓝天碧水，真像一幅美丽的图画，我不禁被这美丽的景色迷住了。
1	湖是活的，层层鳞浪随风而起，伴着跳跃的陽光，伴着我的心，在追逐，再嬉戏。
1	他打破了一块玻璃，吓得像妖怪一样逃跑了。
0	倘若事实能够与幻想相符合，幻想能够真成为事实，维嘉先生，你想想这是多么令人满意的事啊！我很知道幻想对于失意人的趣味，一直到现在，我还未抛却爱幻想的习惯。
1	寒凝大地，它顽强地开出一朵朵美丽的花。有的白里透红，有的洁白典雅，有的粉色如霞……千姿百态，灿烂芬芳，像云霞装扮着大地，点缀着残冬。粉嫩的花蕊散发着一阵阵清香，令人心旷神怡。“遥知不是雪，为有暗香来”，那香气不是其他花能媲美的。茉莉花香气太浓，甚至有些俗气；菊花香太淡，有些隐逸，至于牡丹
0	灰灰上了西瓜船，哧溜一下，西瓜船下水了！灰灰握着桨儿划啊划，船儿慢慢地朝河对岸漂去。
1	亲情就像温暖的陽光， 像那重重夜幕里一盏温柔的灯光，远远的为我亮着，轻唤我迟疑的脚步。
1	秋雨如同满天发亮的珍珠，飘飘扬扬地挥洒着。
0	现在说出这一句假话，使她心里很难受。
1	选书应和交友一样谨慎。因为你的习性受书籍的影响不亚于朋友。
0	“站住，混蛋！”“能让他们集合吗？”另一个军官答话。
1	秋天，小河是可爱的。春夏碧绿的草，苍翠的柳，此时已经变得黄灿灿的，一片片树叶在空中犹如黄蝶般翩翩起舞，有的落在地上一动不动，有的则飘进水中，像一只只小船随水流向前游去，小河变成了一片金黄。
0	踏着柔软的草地。
1	春蚕一生没说过自诩的话，那吐出的银丝就是丈量生命价值的尺子。敬爱的老师，您从未在别人面前炫耀过，但那盛开的桃李，就是对您最高的评价。
0	”他带着一种深厚而懒洋洋的富贵神气微笑着。
1	蝴蝶依旧在校园里翩翩起舞。 
0	巴里到底有怎样神奇的性格呢？他是那么融入，那么自然，毫无扭捏。
1	陽光从天上射一到了地上，好像是天上有一堆金子掉下来了。
1	我惊奇的看到大片大片的雪花从空中簌簌落落得飘将下来，这不禁令人想起唐代大诗人李白的诗句“燕山雪花大如席”。今天的雪花可真大如席了。雪花像玉做的蝴蝶，在空中翩翩起舞；又像一片片鹅毛，在空中飘飘荡荡；还像一朵朵竞相开放的梨花，风一吹，在空中轻轻飘散开来。这些雪花一定是来参观小区的风景的，你看它们有的落在屋顶上，有的落在草丛中，有的落在树枝上，有的落在车顶上，还有的落在地面上……雪的世界可真美啊！
0	”“理论上是这样的。
1	恋爱就象喝茶，倒掉的都是茶，喝下去的都是水，但是你从不承认自己喝的是白开水，却总是吹嘘自己喝的茶有多么多么名贵。
0	“他跟你都说了些什么？”“问了我一些关于船的事——什么时候启航开回马赛，从哪儿来，船装了些什么货。
0	“爸爸，”她在一个星期六早晨问汤姆逊，“给我做个望远镜好不好？”这实在是一件难办的差事。
0	她一边拨号一边考虑，是否直接接到塔利的房间，不久又否定这种想法。
1	父爱是我人生旅途中的一盏明灯，在我迷路时，照亮我的行程。
0	然而要做这一篇速朽的文章，才下笔，便感到万分的困难了。
0	可是它紧跟不离，直跟到洋灰大道边才止步不前，站定了看我走。
1	天气渐暖了，而他却像进入了严冬。不仅脸上陰冷，嘴巴也像冰封雪凝。
0	格温普兰的头发是黄的。
0	这点控制最大的悲哀的努力，使她筋疲力尽。
1	有的树林变成了杏黄色，远远望去，就像枝头挂满了熟透的杏和梨;有的树林变成了火红色，风一吹，树林跳起舞来，就像一簇簇火苗在跳跃;还有的树林变得紫红紫红，跟剧场里紫绒幕布的颜色一样。(138) (上册)
0	当然，把对方的姓名引入问题一定要适量，掌握好分寸，不要言必“xx先生”，重复一两次能记熟别人的姓名就行，重复多了，人家会反感。
1	天空中出现了一道彩虹，宛如一座彩桥悬在上空。
0	”白凤轻声道。
1	看，那边的山石像一只正要跳起的青蛙，这边的山石像一只展翅欲飞的雄鹰，半山腰的石兔，石龟，好像正在赛跑呢。
0	您家的炉火是圣洁的。
0	他们甚至连梦寐以求的火车都没来得及看见，只听见它的一声惊人的长嚎和车轮在铁轨上铿锵的撞击声，接着就被拉进了这条与他们家乡别无二致的土山沟……一种不安和惊恐的情绪一霎时使这个刚才还欢呼雀跃的车箱，陷入了一片深寂。
1	母亲是挫折中的阵阵清风，当你惊惶伤心时，为你拭去焦躁的汗水，梳理好零乱的思绪。
1	7.书，被人们称为人类文明的“长生果”。
1	暖融融的雨丝好像一串晶莹透亮的珍珠项链 
1	大海就像一个心胸广阔的成功人士；
0	阴暗的光线下，他看着她眼角闪烁的那颗褐色泪痣。
1	远远望去，泰山峰上的松树连成一片，浓浓的，看上去就像人的颧骨上横着的一道剑眉。
0	对方是一两个徒有其表的人或物，是肉体和声音、气息、渣滓，生命——人的渣滓——类似于那个野物看守。
1	恋爱就象拥有两只手表，你总是无法说清，到底哪个时间更准？
0	和出门穿的毛衣也很配。
1	自由就是万里晴空翱翔的海鸥。
0	基思的曾祖父，或是曾祖父的父亲，很早就在此定居了，却没有留下多少东西。
0	"三八咏物之词，自以东坡【水龙吟】最工，邦卿【双双燕】（１）次之。
1	亲情就是一阵和煦的风，吹去朔雪纷飞，带来春一光无限。
1	冬雪像一个晶莹透明的小精灵，调皮地翻着跟头飘落在山腰上，飘落在大地上。
0	"我说。
0	”“把咱们塞进哪儿去？”“去见大人物。
1	父爱是一把大伞，总在有雨的天里撑着。父爱是一座大山，挺拔而伟岸。父爱是一片汪洋的大海，浓郁而深远。父爱是我人生旅途中的一盏明灯，在我迷路时，照亮我的行程。
1	亲情是什么？亲情是一颗明星，在黝一黑的夜里，它能给迷途的心指引方向。亲情是什么？亲情是一根绳子，“烤”试，用它的身躯，把心与心牢牢连了起来，亲情是什么？亲情是一罐蜂蜜，蕴含一着浓浓的香味儿，《孟郊别母》，使人们的心儿如痴如醉。亲情是什么？亲情是字典，是明星，是绳索，是蜂蜜。实在，我的爸爸，亲情就是一种幸福。
1	借问飘飞雪：盈盈欲为谁？空留昨日情，不见旧时人。蕊寒香冷菊难觅，泪洒空枝梦不寻。踏雪有痕藏不住，疏影一抹亦报春。
1	正午也许太过闷热。鸟儿哀号了一声便箭似的坠一落在伞般的大树上。大树的抖动与鸟儿起伏不定的心跳相互应和着，显得像一个晃动的
1	黄河是中国的大动脉，它的周身奔流着民族的热血。
0	这幢古老的法院大楼，屋顶上和顶楼的上楣与檐沿，正有一群鸽子怪惊慌地飞来飞去。
0	他转身对窦恩伯格小声地说：“恐怕他已经完了。
0	不过，当时她虽然觉得挺有趣，要不是因为在这次谈话以后，她又跟伯蒂娜·克兰斯顿、杰尔·特朗布尔、帕特里夏·安东尼、阿拉贝拉·斯塔克提到此事，本来也不见得就会见诸行动。
1	陽光像侠士的利剑，穿透邪恶的乌云，赶走冰冷的风暴。
0	我的意思是以为有些事情万不要想得太深，想得太忠厚，太老实，我们只要知道语堂先生那时正在崇拜袁中郎，而袁中郎也曾有过称赞《金瓶梅》的事实，就什么骇异之意也没有了。
1	雨争先恐后地下了起来，像掉了链的珠子，又似开了闸的水龙头，又密，又急，“哗啦啦，滴答答……”不停地演奏着乐章的前奏。
1	夏日的雨声总是那么嚷嚷，活脱脱得像宠溺的少女，千呼万唤始出来，不出则已，出则一鸣惊人。
1	大海水平如镜像一位深沉的作家；大海
0	所有挤奶的男工，还有一些女工，他们在挤奶的时候都把额头抵在牛的身上，眼睛盯着牛奶桶。
1	玉米叶像舞者伸开的柔软的上肢
1	弯弯的月亮小小的船，小小的船儿两头尖，我在小小的船上坐，只看见闪闪的星星蓝蓝的天……大家都应该还记得这首童谣吧！没错，这首童谣就是形容我们美丽的月亮的。
0	把战役实际情况告诉你，最好的办法就是带你到几英里之外的南征隐士家里去，他正在大树的树阴下向平静的池水里目不转睛地凝视，布里、赫温和阿拉维斯都在他身边。
1	地里的麦子，长得肥绿肥绿，风刮着，就像一湖绿水。
0	意识依赖于人的，我就赏给你一百个金币。
0	“就是，”伯金说。
1	太陽会发光，会发热，是个大火球。
1	食堂开饭时，全校同学像热锅上的蚂蚁一样挤成一团。
0	尽管她知道梦中的绢花是黄色的，而孟婆婆篮子里的是白色的，可她依然惊骇异常，恍若梦寐。
1	书是良药，能医治愚昧之症；
0	她又羞又恼地想，她们准以为我和准尉有一腿，所以才帮他说好话。
1	理想是雪, 滋润土地的水。
1	庄稼汉们站在地头，望着这片黄澄澄像狗尾巴的稻谷，心里像酿了蜜一样的甜。
1	他们现在是黄瓜掉进盐缸里，全蔫了!
1	孤山东边的白堤和西南的苏堤，就像两条绿色的绸带，轻柔地飘浮在碧水之上。
0	萨瓦、尼斯和当德割让给了法国。
1	母亲是挫折中的阵阵清风。当你彷徨伤心时，为你拭去焦躁的汗水，梳理好零乱的思绪。
0	她们互相在窗子里做手势，在楼梯上偷偷的交换一言半语。
1	他仿佛受了莫大委屈似的，激动得脖子旁边的大动脉都看得见跳动。
0	在凶杀案里，你会看到许多非常恶心的东西。
0	这位长年枯坐窗边，整天做女红度日的垂暮妇人勾起了安妮的同情心。
1	天渐渐破晓，淡青色的天空镶着几颗残星，大地朦朦胧胧的，如同笼罩着银灰色的轻纱。
0	而她对这样的事情也不再惊讶了。
0	于是就这样决定了。
1	孤山东边的白堤和西南的苏堤，就像两条绿色的绸带，轻柔地飘浮在碧水之上。
1	成功是滴落的汗水。在童话【七只乌鸦】中的小女孩，为了寻找变成了乌鸦的七位哥哥，她问了太陽，月亮，云，彩虹。鞋子被走破了，脚指头流血了，她还是不停地找。最后在星星那里问到了哥哥们的下落，而且星星还给她了打开大门的钥匙--一根小骨头。可到了门前，小骨头不见了，她没办法，只好把自己的小拇指切下来当门钥匙。最后她终于把哥哥们接回了家。
0	大上亿万倍啊。
1	那雪，就如白玉，铺满了大地，让你感觉来到了天界。
0	在回家的路上，雨后的树林散发出一阵阵清香！这个世界多么美好啊！“我想经过了这件事后，布鲁诺就会安心留在壁炉山庄了，爸爸。
1	东方天边的彩霞时刻在变幻，如霜枫，如榴火，如玛瑙，如琥珀
0	警察不见了，工人们便转了身，走向那原来的路。
1	亮晶晶的小星星，像一颗颗钻石，每一颗星星的造型都是那么独特，那么美。我真想飞入云霄，飞入星星的世界，看看大自然是如何把他么打造的如此美丽动人。
0	我轻蔑地说：“我本来正在考虑答应你的请求，但你这样侮辱我，对不起，刁兄，我宁愿把剩下的食物扔到屎里，也不会给你吃。
0	也可以用这句话来形容这种闪电。
0	船夫说这是马援的神兵，为迎接船只的神兵，照老规矩，凡伤害的必赔一大小相等银乌鸦，因此从不会有人敢伤害它。
0	他每次在镜子里看到自己的脸和自己的手也会吃惊。
1	秋天，就像一个善良的孩子，他那柔软的身躯拂去太陽的焦热，挡住风寒，将明亮与清爽撒给大地。
0	然后他双手轻轻抱住她的脖子，前后左右转了几下。
1	走在回家的路上，我心里十分难过。脚像一块铁，走起路来是那样沉重。
1	爱心是一股甜甜的泉水，使不幸的人忘记生活的苦涩；
1	成功是沙漠中的一泓甘泉，使我在迷茫中找到正确的方向。
0	这时，太明很了解母亲想说什么，母亲在很久以前，在太明尚未去大陆以前，劝他的一件事，近来她有时又会提起。
0	离苹果树还差一大截子呢。
1	时间是称呼的介绍人，从前小朋友都叫你哥哥姐姐，现在小朋友已经改叫你大叔阿姨了。
0	每天除了睡觉，就是在那个小范围——自己的小房间和那条两头都被用木栅门封住的走廊里走来走去。
0	科利奥兰纳斯  我希望有机会到那边去找他，让我们把彼此的仇恨发泄一个痛快。
0	它活到十三岁才死掉，被鸡骨头噎死的。
0	他们指导了文学革命的方针，率先走向前去，他们扫荡了一切假的文艺批评，他们驱逐了一些蹩脚的翻译。
0	因为这对他脆弱的神经所造成的冲击，实在是太大了。
0	这就是哈尔特海姆“疗养院”的第一项使命，但还不是它最重要的使命。
0	这时大教堂的拱形屋顶打开了，罗杰·培根乘着一部飞行机器从天上飞了下来。
1	几次渗地雨下过，玉米苗像气吹似的长起来，没多久，一年一度的青纱帐又出现了。
0	""哦，拜托你安静点。
0	一直积蓄的眼泪从两只眼睛里零落而下。
1	那一朵朵雪花就像一个个身穿白衣的天使。把房子染白了，把草地染白了，把高山染白了……仿佛是一个白色的童话世界。
1	古人有一句话：自古英雄出少年。每一个想获得成功的人都应该在青春少年的时候找到自己人生的目标，否则就会像一艘在大洋中漫无目的的漂流的船。
0	红火，热闹，大锣大鼓地一敲，哇哇地吼几嗓子，这对他的蓬勃炽旺的生命，是能起鼓扬疏导作用的。
1	夏天的雨是子弹，哒，哒，哒！敲打着每家没湖的房顶，那声音是多么的清脆。
1	爱心是一盏闪亮在黑暗的明灯，使寻求死亡的人明白生命的宝贵。
0	而今它之所以弥足珍贵，是因为我内心里清清楚楚知道这不是一场恋爱。
1	父爱不如母爱那样体贴入微，随处可见，他一般是埋在心底，只有在关键时刻才显露出来;他的严厉有时是恨铁不成钢，当你做出成绩的时候他会欣然一笑。
0	”老夫人微笑着说。
0	ところがそこがあいにく馬や車が通る大変賑（にぎ）やかな場所だもんだから邪魔になって仕様がないんでね、町内のものが大勢寄って、相談をして、どうしてこの石地蔵を隅の方へ片づけたらよかろうって考えたんですって」「そりゃ本当にあった話なの？」「どうですか、そんな事は何ともおっしゃらなくってよ。
1	站在柳丝轻拂的西湖边放眼远眺，只见湖的南北西三面是层层叠叠、连绵起伏的山峦，一山绿，一山青，一山浓，一山淡，真像一幅优美的山水画。 
1	夜晚的北京成了灯的海洋，光的世界。
0	然而，那些声音，那些画面都已随风而逝，再无踪影。
0	马特恩烦死了。
0	他受到了公开审判，但这不是为了他，而是为了教育55区的所有成员。
0	“咚咚。
1	天国炮队开始了可怕的齐射，那滚滚雷霆，从东到西，响彻四方。顿时霹雳一声，天地为之昏暗，如山崩，如地裂，如大厦倾颓，如巨树摧折。
0	这个说法尽管安慰不了她，但它所产生的不良后果，就是使克莱德越发沮丧、冷漠。
0	我们已经说过，一个巴斯克人既不是西班牙人，也不是法国人，无论在什么地方总是巴斯克人，所以他不能不救巴斯克人。
0	形势起了新的变化，人们的头脑里有了新的观念。
1	菜花们都仰起淡黄色的脸，迎着红日眯眯笑呢。
0	地板上一片狼藉，天花板被烟熏得黑乎乎的，上面沾满了一道道污渍，洗涤槽里堆满了脏盆子。
0	花花儿只是对我行个“早安”礼。
1	有的菊花铺在山坡上，有的立在山脚边，远远看去，如繁星，如瀑布，闪着一片辉煌夺目的亮点儿，一直泻到地上，活像一扇艳丽动人的凤尾，又像一条被舞台灯光照着闪烁发光的长裙。
0	"一会说不是朋友，一会又说可以合作。
0	少平猛一下从地上坐起来。
0	”管事的告诉他，但是卫生局又在哪里……到张秃子失望地走回自己院子里的时候，天已经黑了下来，他听见李大嫂的哭声知道事情不行了。
1	阅读，是坐在先人的绿荫下，尝果子的滋味，品筵席上的珍馐。
0	不过他们的全部伦理，只包括两个信条：坚决作战和热爱妻子。
0	阮琳你烦不烦？你要想发精神病就无所顾忌地发呗，难道这还要步调一致吧？我就是想发。
1	这么多的白荷花，一朵有一朵的姿势。（8）
0	无果师父又说："你们先在门口待一会儿，我和寄草姑娘进去，先把事情谈妥了，再叫你们。
0	”丁丁把眼泪忍住了，跟着红眉毛又往前面走。
0	”“你的意思是，虽然是这种布局，你仍可能对这房子感兴趣？”“我得先查看一下再说，带我去看看洗衣间。
0	”紫音不断地发出唏嘘声。
1	亲情就像一颗永远亮在心底的美丽星星。
1	亲情是陽光，拂照你如拂乍暖还寒时风中的花瓣；亲情是灯，在你独行夜路时给你的那一点温暖的光亮；亲情是风，是在你迷茫时推你向前的那股动力。亲情是你心中那一团生生不熄的火，照耀着你走上永无止境的进取之路；亲情是蚕吐的丝，不断线不断根，任凭路再坎坷，再艰险，它总永远在你身边相伴。亲情永存。
0	今天在苏联，在全世界发行的《复活》，都是未经删削的完全本。
0	可是只有一个人真正洞察了我的秘密，那就是继承了我的精明心计的女儿，伊丽莎自。
0	给他提起柳苇，童霜威有点心酸。
0	他叫了一声：“冈日森格，你回来，听我的，你回来。
0	丹顶佛在野木瓜树林里塞了一肚子的木瓜，肚子本来就胀鼓鼓的难受。
1	抬头仰望天空，只见深邃的夜空中，挂着一轮圆月，周围有几丝白云在漂移，月儿发出淡淡的白光。朦胧的月色投下神秘的影子，在水面上撒开浮警不定的银辉，好似银鱼儿在那里跳动。整个湖面象一面开阔的明镜，象一块无暇的白玉，象一条缀满宝石的长绸带，风一吹，波光粼粼。我捡起一块石头投进小河，顿时激起了层层涟漪，逐渐扩大扩大；水中的月亮也随着波纹变得支离破碎，摇晃着，摇晃着……
