literal
。	O

literal
这	O
一次	O
，	O
我	O
很	O
认真	O
地	O
把	O
车	O
龙头	O
扶好	O
，	O
可	O
我	O
的	O
脚	O
不	O
知道	O
怎么	O
了	O
竟然	O
不	O
听	O
起话	O
来	O
，	O
一会	O
骑快	O
了	O
，	O
又	O
一会	O
骑	O
慢下来	O
，	O
摇摇晃晃	O
像	O
醉汉	O
喝醉酒	O
一样	O
。	O

literal
她	O
的	O
短发	O
细细的	O
不是	O
很	O
有	O
光泽	O
，	O
皮肤	O
被	O
太阳	O
晒	O
得	O
微微	O
有些	O
发黑	O
，	O
但	O
一双	O
水汪汪	O
的	O
大	O
眼睛	O
却	O
仿佛	O
会	O
说话	O
，	O
当	O
她	O
手	O
捧	O
一束花	O
怯生生	O
地	O
看着	O
路人时	O
，	O
我	O
却	O
从	O
她	O
的	O
眼神	O
中	O
分明	O
看到	O
一种	O
渴望	O
，	O
就	O
像	O
那	O
不畏艰难	O
破土而出	O
的	O
小	O
草	O
渴望	O
着	O
生机	O
......	O
她	O
多	O
大	O
了	O
？	O

simile
"	O
我们	O
的	O
生命	O
是	O
父母	O
替予	O
的	O
每个	O
生命	ts
就	O
像	O
是	O
生活	O
在	O
地球	O
上	O
的	O
一颗	O
种子	vs
沐浴	O
着	O
阳光	O
的	O
照耀	O
同时	O
还要	O
有	O
顽强	O
的	O
意志力	O
克服困难	O
险阻	O
在	O
大自然	O
中	O
茁壮成长	O
。	O
"	O

literal
苏联	O
著名作家	O
高尔基	O
也	O
是	O
一个	O
很	O
喜欢	O
读书	O
的	O
人	O
，	O
他	O
曾	O
说	O
过	O
：	O
“	O
我	O
扑	O
在	O
书上	O
，	O
就	O
像	O
饥饿	O
的	O
人	O
扑	O
在	O
面包	O
上	O
。	O

simile
它们	ts
绽放	O
时	O
，	O
像	O
一张	O
张	O
俊俏	O
的	O
脸	vs
。	O

simile
这	O
只	O
小鸟	O
浑身	O
都	O
是	O
乌黑	O
的	O
羽毛	O
，	O
小嘴	O
都	O
是	O
鹅黄色	O
的	O
，	O
脚爪	ts
就	O
像	O
锋利	O
的	O
刀子	vs
，	O
紧紧	O
地	O
抓	O
着	O
晾衣杆	O
。	O

literal
我	O
有	O
一	O
绺	O
弯弯的	O
头发	O
贴	O
在	O
脑门	O
上	O
，	O
大家	O
都	O
说	O
我	O
像	O
潘长江	O
。	O

literal
离别	O
是	O
会	O
变成	O
尘埃	O
的	O
，	O
但	O
她	O
也	O
是	O
会	O
再生	O
，	O
就	O
像	O
奇异	O
的	O
样子	O
。	O

simile
这部	O
电影	O
后	O
，	O
我	O
的	O
心	ts
就	O
像	O
大海	O
的	O
波浪	vs
，	O
久久	O
不能平静	O
。	O

literal
教官	O
其实	O
交	O
不是	O
很	O
凶	O
，	O
和	O
我们	O
相处	O
对	O
就	O
像	O
一个	O
大	O
朋友	O
：	O
军训	O
也	O
不是	O
“	O
苦力	O
”	O
，	O
练	O
了	O
一段时间	O
还有	O
体息	O
时间	O
哩	O
！	O

literal
我	O
拿	O
好	O
了	O
钱	O
出门	O
买本	O
，	O
一路上	O
，	O
我	O
攥	O
着	O
钱	O
，	O
心理	O
十分	O
紧张	O
，	O
生怕	O
把	O
钱	O
丢	O
了	O
，	O
于是	O
我	O
就	O
紧紧	O
的	O
攥	O
住	O
钱	O
飞快	O
地	O
跑	O
起来	O
，	O
转眼间	O
就	O
跑	O
到	O
了	O
马路边	O
，	O
马路上	O
车水马龙	O
，	O
我	O
的	O
双腿	O
像	O
灌	O
了	O
铅	O
一样	O
，	O
身上	O
冒	O
着	O
冷汗	O
，	O
心想	O
：	O
路上	O
这么	O
多车	O
，	O
怎么	O
过去	O
呀	O
。	O

literal
看过	O
后	O
只是	O
感觉	O
奇妙	O
，	O
小鸟	O
那么	O
胆小	O
竟然	O
和	O
人	O
成为	O
好友	O
，	O
自己	O
也	O
希望	O
能	O
像	O
作者	O
一样	O
与	O
鸟儿	O
亲近	O
。	O

simile
两旁	O
的	O
梧桐	ts
苍翠	O
挺拔	O
，	O
它	O
像	O
忠实	O
的	O
卫士	vs
，	O
日日夜夜	O
都	O
“	O
守卫	O
”	O
着	O
我们	O
的	O
校园	O
。	O

simile
老师	O
热心	O
地	O
传授	O
我们	O
知识	O
，	O
同学	O
们	O
互相	O
探讨	O
，	O
我们	ts
像	O
一棵	O
棵	O
小	O
树苗	vs
，	O
在	O
接受	O
春风雨露	O
的	O
滋润	O
-	O
-	O
吸取	O
更多更好	O
的	O
知识	O
，	O
茁壮成长	O
。	O

literal
真	O
像	O
一面	O
明亮	O
的	O
大	O
镜子	O
呀	O
！	O

literal
作为	O
祖国	O
的	O
希望	O
，	O
更	O
应该	O
为	O
祖国	O
，	O
为	O
自己	O
的	O
梦想	O
拼搏	O
，	O
就	O
像	O
一些	O
伟大	O
的	O
先人	O
为	O
我们	O
所	O
做	O
的	O
一样	O
。	O

simile
作为	O
这	O
13	O
亿	O
子女	O
中	O
的	O
一员	O
，	O
我	ts
渺小	O
的	O
像	O
一粒	O
尘埃	vs
，	O
但	O
您	O
的	O
爱	O
无时无刻	O
不	O
在	O
滋润	O
着	O
我	O
。	O

simile
一下	O
车	O
，	O
我们	ts
就	O
像	O
一只	O
只刚	O
出笼	O
的	O
小鸟	vs
飞进	O
了	O
她家	O
。	O

simile
大象	O
的	O
鼻子	ts
托到	O
地上	O
真	O
像	O
滑梯	vs
呀	O
！	O

simile
我	O
的	O
左边	O
是	O
绿色	O
的	O
、	O
楼梯	O
型	O
的	O
大	O
滑梯	O
，	O
而	O
右边	O
是	O
像	O
瀑布	vs
一样	O
的	O
滑梯	ts
，	O
人	O
跳下去	O
以后	O
是	O
个	O
九十度	O
转弯	O
，	O
太	O
恐怖	O
了	O
。	O

literal
有时	O
觉得	O
他们	O
俩	O
像	O
小孩	O
一样	O
简单	O
又	O
单纯	O
又	O
可爱	O
。	O

simile
最美	O
最靓	O
的	O
要数	O
到	O
秋天	O
了	O
，	O
树叶	O
在	O
一夜间	O
由青变	O
黄	O
，	O
仿佛	O
进入	O
了	O
一个	O
金色	O
的	O
童话世界	O
，	O
秋风	O
阵阵	O
，	O
落叶	ts
飞舞	O
，	O
就	O
像	O
一只	O
只	O
蝴蝶	vs
在	O
澄清	O
的	O
空中	O
飘动	O
，	O
踩	O
在	O
脚下	O
哗哗	O
作响	O
。	O

literal
被	O
吓坏	O
的	O
孩子	O
们	O
丢下	O
盒子	O
跑	O
了	O
，	O
老人	O
紧紧	O
抱	O
着	O
盒子	O
往	O
小屋	O
挪	O
，	O
像	O
是	O
抱	O
着	O
最	O
宝贵	O
的	O
东西	O
，	O
后方	O
一片	O
残阳	O
如血	O
。	O

simile
我	O
站	O
在	O
镜子	O
前	O
，	O
镜子	O
里	O
出现	O
了	O
一个	O
看起来	O
比	O
同龄人	O
大	O
了	O
许多	O
的	O
女孩子	O
：	O
一米	O
六五	O
的	O
身高	O
，	O
有些	O
胖	O
，	O
一头	O
乌黑	O
的	O
头发	O
，	O
长长的	O
刘海	ts
像	O
帘子	vs
一样	O
从	O
额头	O
上	O
垂下来	O
，	O
都	O
快	O
把	O
眼睛	O
遮住	O
了	O
，	O
胖	O
呼呼	O
的	O
脸蛋	O
让	O
人	O
看	O
了	O
就	O
想	O
捏一捏	O
，	O
眼睛	O
不大不小	O
却	O
闪烁着	O
光芒	O
，	O
嘴巴	O
不大	O
但	O
能说会道	O
。	O

literal
看	O
完	O
故事	O
，	O
我	O
掩卷	O
沉思	O
：	O
羽毛丰满	O
的	O
鸟儿	O
不	O
一定	O
能	O
展翅飞翔	O
，	O
头脑灵活	O
、	O
四肢	O
健全	O
的	O
同学	O
也	O
不	O
一定	O
能	O
成材	O
，	O
而	O
像	O
成洁	O
这样	O
折断	O
翅膀	O
的	O
小鸟	O
，	O
却	O
能	O
战胜	O
困难	O
，	O
成为	O
一名	O
掌握	O
现代科学	O
的	O
大学生	O
。	O

literal
“	O
一天	O
之计	O
在于	O
晨	O
，	O
一年之计在于春	O
”	O
在	O
这个	O
充满希望	O
的	O
春天里	O
，	O
让	O
我们	O
像	O
放飞	O
风筝	O
一样	O
，	O
放飞	O
心中	O
的	O
梦	O
，	O
并且	O
勇敢	O
的	O
去	O
追逐	O
吧	O
！	O

literal
我	O
看得入	O
了	O
神	O
，	O
忽然	O
闻到	O
一阵	O
香味	O
，	O
向	O
右前方	O
一瞧	O
，	O
原来	O
那里	O
是	O
花	O
的	O
海洋	O
，	O
我	O
向	O
那	O
走	O
去	O
，	O
冬青	O
经过	O
风	O
妈妈	O
的	O
抚摸	O
，	O
晃	O
着	O
头	O
，	O
像	O
是	O
在	O
欢迎	O
我们	O
，	O
不为	O
是	O
花	O
的	O
海洋	O
，	O
到处	O
都	O
是	O
花	O
。	O

simile
"	O
在	O
遥远	O
的	O
小山村	O
那里	O
风光秀丽	O
春天	O
百花盛开	O
尤其	O
是	O
那些	O
白白的	O
梨花	ts
就	O
像	O
雪花	vs
一样	O
挂	O
在	O
树枝	O
上	O
，	O
一股	O
山泉	O
“	O
汩汩	O
”	O
的	O
流到	O
村庄	O
里	O
各家各户	O
的	O
水缸	O
里	O
村边	O
一条	O
小溪	O
一条条	O
小鱼	O
欢快	O
的	O
游	O
着	O
。	O
"	O

simile
公共汽车	ts
就	O
像	O
一个	O
庞然大物	vs
，	O
隆隆	O
地冲进	O
车站	O
，	O
然后	O
又	O
呼啸	O
离开	O
，	O
留下	O
了	O
浓浓的	O
烟雾	O
，	O
又	O
刺	O
鼻子	O
，	O
又	O
让	O
人	O
眼睛	O
难受	O
。	O

simile
再	O
一次	O
让	O
我	O
心灵	O
为	O
之	O
颤动	O
的	O
是	O
：	O
排队	O
的	O
时候	O
，	O
前面	O
有	O
很多	O
人	O
，	O
大家	O
都	O
是	O
抱怨	O
太多人	O
，	O
队太长	O
、	O
怎么	O
那么	O
慢	O
，	O
而	O
我	ts
也	O
总是	O
像	O
长颈鹿	vs
一样	O
往前面	O
看	O
，	O
还会	O
数一下	O
有	O
多少	O
人	O
，	O
心里	O
确实	O
也	O
比较	O
急躁	O
。	O

simile
唐峻峰	O
他	O
的	O
外表	ts
像	O
一颗	O
白	O
胖胖的	O
花生	vs
，	O
并且	O
他	O
还是	O
一个	O
沉着	O
冷静	O
的	O
一个	O
人	O
，	O
他	O
如果	O
遇到困难	O
的	O
事情	O
就	O
会	O
坚持不懈	O
，	O
绝对	O
不会	O
半途而废	O
。	O

simile
青春	ts
，	O
像	O
一条	O
纵横交错	O
的	O
河流	vs
，	O
向	O
任何	O
少年	O
都	O
开敞	O
着	O
，	O
只要	O
你	O
准备	O
好	O
舟楫	O
，	O
你	O
随时	O
可以	O
荡起	O
你	O
那	O
希望	O
的	O
双桨	O
。	O

simile
一到	O
洗漱间	O
，	O
我	ts
惊奇	O
极了	O
，	O
呆	O
着	O
像	O
木头人	vs
，	O
看	O
：	O
杨怡	O
嘉	O
简直	O
美极了	O
！	O

literal
口中	O
呼出	O
的	O
净	O
是	O
臭气	O
，	O
猪	O
朋友	O
们	O
开始	O
像	O
避	O
瘟神	O
一样	O
躲	O
着	O
他	O
。	O

simile
花坛	O
里	O
开满	O
了	O
一簇簇	O
金黄	O
的	O
迎春花	ts
，	O
像	O
极了	O
穿着	O
彩绸	O
的	O
一群	O
少女	vs
在	O
欢迎	O
游客	O
。	O

simile
公路	O
下	O
的	O
沙	tb
溪河	te
像	O
仙女	O
的	O
飘带	vs
在	O
阳光	O
下	O
闪闪发光	O
。	O

simile
我	O
的	O
妈妈	O
非常	O
疼爱	O
我	O
，	O
在	O
我	O
的	O
脑海中	O
有	O
好多	O
事	ts
像	O
流水	vs
一样	O
匆匆	O
流过	O
，	O
但	O
有	O
一件	O
事	O
还	O
必须	O
一直	O
留在	O
我	O
的	O
脑海	O
里	O
。	O

literal
读	O
了	O
这	O
本书	O
，	O
我	O
深刻	O
地	O
体会	O
到	O
一个	O
人	O
就	O
应该	O
像	O
董存瑞	O
那样	O
，	O
为	O
祖国	O
，	O
为	O
人民	O
奉献	O
，	O
有	O
一种	O
无私	O
的	O
爱国精神	O
！	O

simile
在	O
那个	O
个	O
春暖花开	O
的	O
季节	O
，	O
在	O
那个	O
朦胧	O
诱人	O
的	O
季节	O
，	O
在	O
那个	O
可以	O
放开	O
一切	O
的	O
季节	O
，	O
她	ts
，	O
所能	O
做	O
的	O
只有	O
沉默	O
，	O
和	O
不知所措	O
的	O
木讷	O
，	O
像	O
个	O
木头人	vs
，	O
伫立	O
在	O
她	O
的	O
角落	O
。	O

simile
霎时	O
乌云	O
盖天	O
，	O
到处	O
都	O
灰蒙蒙	O
的	O
，	O
平时	O
热闹	O
的	O
村庄	ts
，	O
此时	O
就	O
像	O
死神	O
手里	O
玩物	vs
，	O
哪怕	O
一个	O
不	O
小心	O
，	O
就	O
会	O
荡然无存	O
，	O
化为	O
尘土	O
，	O
成为	O
无声	O
的	O
喧嚣	O
。	O

simile
六月	O
的	O
天空	ts
就	O
像	O
京剧	O
里	O
的	O
脸谱	vs
，	O
换来换去	O
，	O
几时	O
会休	O
？	O

literal
我	O
像	O
小	O
贼	O
一样	O
把头	O
钻	O
到	O
爸爸	O
的	O
衣服	O
下面	O
。	O

simile
村庄	ts
就	O
镶嵌	O
在	O
青山绿水	O
之中	O
，	O
远处	O
望去	O
，	O
仿佛	O
就	O
像	O
一幅	O
美丽	O
的	O
山水画	vs
，	O
诗情画意	O
，	O
风光	O
美好	O
。	O

simile
七月	O
流火	O
，	O
坐在	O
桌前	O
静静	O
怀想	O
，	O
你	O
的	O
笑脸	ts
像	O
一幅	O
淡淡的	O
水墨画	vs
。	O

simile
没	O
来得及	O
散尽	O
的	O
雾气	ts
像	O
淡雅	O
的	O
丝绸	vs
，	O
一缕	O
一缕	O
的	O
缠	O
在	O
我	O
的	O
腰间	O
。	O

literal
可能	O
在	O
他们	O
心中	O
，	O
越剧	O
只有	O
是	O
像	O
阿婆	O
级	O
的	O
人们	O
才	O
会	O
去	O
喜欢	O
吧	O
。	O

literal
那	O
一瞬间	O
，	O
白色	O
的	O
光芒	O
刺痛	O
了	O
我	O
的	O
双眼	O
，	O
我闭	O
着眼	O
，	O
像	O
做梦	O
一般	O
的	O
到达	O
了	O
山顶	O
，	O
看着	O
正在	O
大笑	O
着	O
玩耍	O
的	O
伙伴	O
们	O
，	O
我	O
也	O
跟着	O
傻傻的	O
笑	O
了	O
。	O

literal
如果	O
把	O
人	O
比作	O
那	O
整个	O
羊群	O
，	O
那么	O
黑儿	O
就	O
像	O
人	O
身上	O
的	O
一些	O
缺憾	O
，	O
要	O
想	O
找到	O
自己	O
，	O
让	O
你	O
的	O
黑儿	O
“	O
跑	O
”	O
起来	O
吧	O
。	O

simile
我	O
这里	O
舔	O
舔	O
那里	O
舔	O
舔	O
，	O
妈妈	O
说	O
：	O
“	O
你	ts
真	O
像	O
一只	O
小狗	vs
”	O
我	O
听	O
了	O
妈妈	O
的话	O
就学	O
着	O
小狗	O
叫	O
：	O
“	O
汪	O
，	O
汪	O
”	O
妈妈	O
听	O
了	O
哈哈大笑	O
起来	O
，	O
我	O
也	O
笑	O
了	O
。	O

simile
春夏季	O
节	O
，	O
架子	O
上爬	O
满	O
鲜亮	O
的	O
黄花	O
，	O
蝴蝶	ts
从	O
很	O
远	O
的	O
地方	O
飞来	O
，	O
像	O
阳光	vb
的	vm
碎片	ve
落	O
在	O
上面	O
。	O

literal
太阳	O
快	O
出来	O
了	O
，	O
此时	O
东方	O
是	O
红	O
的	O
，	O
像	O
是	O
着	O
了	O
火	O
。	O

literal
我	O
慢慢	O
站	O
了	O
起来	O
，	O
心里	O
像	O
有	O
只	O
兔子	O
在	O
乱	O
跳	O
，	O
十分	O
紧张	O
。	O

simile
老师	ts
感谢您	O
，	O
您	O
像	O
太阳	vs
，	O
让	O
每	O
一颗	O
种子	O
萌发	O
自己	O
的	O
生命	O
。	O

literal
哦	O
，	O
他	O
是	O
雨来	O
，	O
我们	O
那	O
可爱	O
的	O
小	O
英雄	O
面对	O
敌人	O
糖果	O
、	O
金戒指	O
的	O
诱惑	O
，	O
面对	O
敌人	O
的	O
严刑拷打	O
，	O
面对	O
敌人	O
的	O
以	O
死	O
相	O
逼	O
，	O
他	O
像	O
一个	O
大	O
男子汉	O
保持	O
铮铮铁骨	O
，	O
与	O
敌人	O
进行	O
英勇	O
的	O
斗争	O
。	O

simile
路	O
很	O
滑	O
，	O
冰裹	O
着	O
路面	O
足足有	O
十米	O
厚	O
，	O
固若金汤	O
．	O
鞋	O
趴在	O
冰面	O
上	O
，	O
一寸	O
寸	O
地	O
挪	O
，	O
总	O
怕	O
跌倒	O
．	O
走久	O
了	O
，	O
水	O
就	O
渗进	O
鞋里	O
，	O
冷	O
极了	O
．	O
再	O
走	O
一会儿	O
，	O
便	O
麻木	O
了	O
，	O
毫无知觉	O
，	O
几个	O
寥寥	O
的	O
身影	ts
就	O
像	O
银装素裹	O
的	O
世界	O
的	O
几个	O
黑斑	vs
，	O
渐渐	O
在	O
别人	O
的	O
视线	O
中	O
飘渺	O
、	O
模糊	O
、	O
遥远	O
！	O

literal
我	O
祝愿	O
：	O
所有	O
被	O
压	O
在	O
废墟	O
底下	O
的	O
小朋友	O
们	O
都	O
有生	O
还	O
的	O
希望	O
，	O
还	O
能	O
像	O
我	O
一样	O
继续	O
的	O
上学	O
读书	O
。	O

simile
我	O
和	O
书	O
的	O
故事	O
的	O
故事	O
丰富多彩	O
，	O
这些	O
故事	ts
在	O
我	O
的	O
生活	O
中	O
就	O
像	O
一杯	O
甘甜	O
浓烈	O
的	O
酒	vs
，	O
酒里	O
注入	O
了	O
我	O
和	O
书	O
的	O
真挚	O
友谊	O
，	O
我要	O
用	O
这杯	O
浓烈	O
的	O
美酒	O
敬	O
天地	O
，	O
山川	O
和	O
大海	O
，	O
让	O
万物	O
都	O
知晓	O
书	O
的	O
伟大	O
。	O

literal
还有	O
它	O
的	O
四只	O
脚	O
在	O
游泳	O
时	O
起到	O
非常	O
大	O
的	O
作用	O
，	O
就	O
像	O
小鸭子	O
的	O
脚	O
一样	O
灵活	O
多变	O
。	O

simile
迷惘	O
中	O
，	O
我	O
仿佛	O
听到	O
了	O
牧笛	O
响起	O
，	O
悦耳	O
动听	O
，	O
还有	O
牧童	O
骑	O
在	O
牛背上	O
，	O
老牛	O
漫步	O
于	O
浩淼	O
的	O
田野	O
之上	O
，	O
牛角	ts
虬曲	O
，	O
像	O
蜗牛	vb
的	vm
壳儿	ve
，	O
牛尾巴	O
拍	O
赶着	O
苍蝇	O
蚊子	O
，	O
舞	O
出	O
朴实	O
的	O
美	O
。	O

simile
它	ts
就	O
像	O
影子	vs
一样	O
跟着	O
我	O
，	O
甩	O
也	O
甩不掉	O
。	O

literal
而	O
不	O
像	O
现在	O
为了	O
每个	O
月底	O
的	O
捉襟见肘	O
而	O
烦恼	O
不已	O
。	O

literal
就	O
像	O
过多	O
的	O
浮躁	O
的	O
思绪	O
，	O
一点一点	O
的	O
透支	O
自己	O
的	O
耐心	O
，	O
终于	O
哪	O
天	O
开窍	O
后	O
，	O
就	O
会	O
忘	O
了	O
这词	O
，	O
转到	O
另	O
一词	O
中	O
。	O

literal
也就是说	O
，	O
只要	O
我们	O
肯	O
努力	O
，	O
肯	O
为	O
自己	O
的	O
理想	O
而	O
艰苦奋斗	O
，	O
我们	O
也	O
可以	O
像	O
海伦	O
这样	O
成功	O
的	O
，	O
甚至	O
会	O
比	O
她	O
更	O
成功	O
的	O
。	O

literal
我	O
感觉	O
自己	O
的	O
心	O
像	O
缺	O
了	O
个	O
口子	O
一样	O
，	O
生	O
生地	O
疼	O
。	O

simile
我	O
的	O
心里	O
不是	O
个	O
滋味	O
，	O
姥姥	O
发烧	O
还	O
去	O
接	O
我	O
......	O
想着	O
想着	O
，	O
眼泪	ts
像	O
断了线	O
的	O
珍珠	vs
，	O
滴滴	O
闪烁着	O
我	O
的	O
愧疚	O
。	O

literal
最近	O
我	O
又	O
迷上	O
了	O
儿童	O
小说	O
，	O
像	O
《	O
淘气包	O
马小跳	O
》	O
、	O
《	O
淘气包	O
埃米尔	O
》	O
、	O
《	O
浪漫	O
鼠	O
德佩罗	O
》	O
等等	O
，	O
我	O
还	O
爱看	O
《	O
十万个	O
为什么	O
》	O
、	O
《	O
儿童	O
百科全书	O
》	O
等	O
，	O
到	O
现在	O
我	O
已经	O
看	O
了	O
50	O
多本	O
课外书	O
。	O

simile
抬头	O
望	O
向	O
天空	O
，	O
总是	O
那	O
几朵	O
乌云	ts
在	O
飘荡	O
，	O
像	O
死神	O
派来	O
的	O
游魂	vs
，	O
不肯	O
离去	O
。	O

literal
直到	O
有	O
一天	O
我	O
得到	O
一本	O
有关	O
福尔摩斯	O
探案	O
的	O
杂志	O
，	O
我	O
深深地	O
被	O
福尔摩斯	O
精彩	O
的	O
侦探	O
过程	O
所	O
吸引	O
了	O
，	O
很	O
是	O
佩服	O
，	O
心中	O
立刻	O
就	O
升腾	O
起	O
一个	O
念头	O
，	O
要	O
像	O
福尔摩斯	O
那样	O
成为	O
一个	O
大	O
侦探	O
。	O

literal
我	O
是不是	O
太	O
不	O
像	O
女生	O
了	O
？	O

literal
确实	O
，	O
当	O
我	O
迈入	O
这个	O
并	O
不是	O
我	O
第一	O
想法	O
的	O
院校	O
，	O
我	O
也	O
有	O
失望	O
，	O
但是	O
，	O
就	O
像	O
大家	O
说	O
的	O
，	O
时间	O
真是	O
一个	O
操蛋	O
的	O
东西	O
，	O
它	O
无情地	O
夺走	O
你	O
的	O
青春	O
，	O
消磨	O
你	O
的	O
意志	O
，	O
慢慢	O
把	O
你	O
变	O
做	O
一个	O
平庸	O
的	O
普罗	O
大众	O
，	O
是	O
的	O
，	O
我	O
就是	O
一个	O
喝	O
了	O
时间	O
毒药	O
的	O
人	O
，	O
我	O
的	O
不满	O
、	O
失望	O
渐渐	O
被	O
时间	O
麻醉	O
直至	O
丧失	O
了	O
心痛	O
的	O
感觉	O
。	O

literal
一位	O
正在	O
接	O
她	O
上	O
二年级	O
孙子	O
的	O
老奶奶	O
看到	O
了	O
，	O
严肃	O
地	O
对	O
孙子	O
说	O
：	O
“	O
你	O
看	O
人家	O
大	O
哥哥	O
，	O
学习	O
多	O
认真	O
，	O
哪	O
像	O
你	O
，	O
天天	O
只	O
知道	O
玩	O
！	O

simile
这个	O
缺点	O
是	O
如果	O
你	O
做	O
错	O
了	O
一些	O
小事	O
，	O
她	ts
就	O
会	O
像	O
河东狮子	vs
一样	O
对	O
你	O
大吼大叫	O
。	O

literal
秋天	O
，	O
天气	O
很	O
凉爽	O
，	O
树木	O
的	O
叶子	O
都	O
变成	O
了	O
金黄色	O
的	O
，	O
天气	O
不	O
在	O
像	O
夏天	O
那么	O
炎热	O
。	O

simile
她	O
曾	O
是	O
一只	O
千年	O
月	O
（	O
的	O
）	O
白狐	O
，	O
飘逸	O
于	O
竹林	O
水洞	O
中	O
．	O
一千年	O
前	O
，	O
他本	O
是	O
一贫如洗	O
的	O
书生	O
，	O
救起	O
一只	O
双腿	O
受伤	O
的	O
白狐	O
，	O
他	O
见	O
白狐	O
眼角	O
的	O
泪	O
．	O
他	O
用	O
一尺	O
白布	O
裹住	O
了	O
她	O
的	O
伤口	O
．	O
那尺	O
白布	O
在	O
岁月	O
轮回	O
中	O
．	O
幻化	O
为	O
一袭	O
白衣	O
．	O
套住	O
了	O
她	O
的	O
是	O
命	O
和	O
脚步	O
．	O
当	O
书生	O
包扎	O
她	O
的	O
伤口	O
时	O
，	O
她	O
就	O
决定	O
将	O
她	O
的	O
命在旦夕	O
交给	O
他	O
了	O
，	O
她	ts
就	O
像	O
一朵	O
开	O
在	O
阴影	O
的	O
花	vs
．	O
只为	O
他	O
绽放	O
，	O
只为	O
他	O
枯萎	O
。	O

literal
小猴子	O
把	O
一只	O
老猴	O
牵到	O
“	O
黑衣服	O
”	O
的	O
面前	O
，	O
这时	O
我	O
才	O
注意	O
到	O
老猴	O
的	O
脸	O
被	O
网	O
罩住	O
了	O
，	O
就	O
像	O
戴	O
了	O
个	O
口罩	O
，	O
我	O
才	O
可能	O
是	O
怕	O
它	O
咬	O
人	O
吧	O
！	O

simile
不知	O
何时	O
，	O
黑板	O
旁	O
出现	O
了	O
高考	O
倒计时	O
，	O
那组	O
鲜红	O
的	O
数字	ts
刺得	O
我们	O
睁不开	O
眼	O
，	O
像	O
一把	O
利剑	vs
刺	O
在	O
每个	O
人	O
心头	O
，	O
让	O
人	O
喘	O
不过	O
气来	O
。	O

simile
此时	O
，	O
一片	O
黄色	O
枫叶	ts
从	O
远处	O
飘	O
来	O
，	O
落	O
在	O
我	O
的	O
手心	O
上	O
，	O
像	O
一只	O
黄色	O
的	O
蝴蝶	vs
，	O
唤醒	O
了	O
我	O
的	O
桂花	O
梦	O
。	O

literal
我	O
不敢	O
奢望	O
自己	O
像	O
卢梭	O
似的	O
写	O
一本	O
忏悔录	O
，	O
但是	O
忏悔	O
三分钟	O
总是	O
可以	O
的	O
。	O

literal
军训	O
很	O
紧张	O
，	O
几乎	O
连	O
休息	O
的	O
时间	O
都	O
没有	O
，	O
记得	O
那天	O
，	O
一个	O
同学	O
在	O
站	O
军姿	O
的	O
时候	O
，	O
突然	O
晕倒	O
了	O
，	O
老师	O
知道	O
后	O
，	O
跑前跑后	O
的	O
像	O
妈妈	O
照顾	O
自己	O
孩子	O
那样	O
去	O
照顾	O
她	O
，	O
给	O
她	O
买药	O
还有	O
买	O
好吃	O
的	O
，	O
几天	O
下来	O
，	O
她	O
比	O
来时	O
黒	O
了	O
，	O
精神	O
也	O
不如	O
原来	O
，	O
本来	O
很瘦	O
的	O
身子	O
普通	O
得	O
更	O
“	O
小巧	O
了	O
”	O
我们	O
大家	O
都	O
看到	O
眼里	O
，	O
记在	O
了	O
心里	O
。	O

literal
对于	O
这个	O
问题	O
，	O
我	O
自己	O
给出	O
了	O
解释	O
：	O
它们	O
用	O
柔软	O
的	O
枝条	O
应付	O
那	O
粗暴	O
的	O
雪	O
和	O
风	O
，	O
它们	O
不	O
像	O
拥有	O
粗壮	O
枝干	O
的	O
樟树	O
斗	O
风雪	O
那样	O
求胜	O
，	O
它们	O
只	O
求生	O
，	O
只求	O
为春	O
增添	O
一份	O
绿色	O
。	O

simile
今天	O
，	O
我	O
听说	O
妈妈	O
要	O
去	O
领养	O
一只	O
小狗	O
，	O
我	O
非常	O
开心	O
这	O
只	O
小狗	O
刚来	O
还	O
不	O
熟悉	O
周围	O
的	O
环境	O
，	O
当	O
我们	O
在	O
吃	O
食物	O
的	O
时候	O
，	O
把	O
那	O
只	O
小狗	O
要	O
吃	O
的	O
食物	O
放在	O
碗	O
里	O
，	O
端	O
给	O
小狗	O
，	O
小狗	ts
看见	O
生人	O
就	O
马上	O
逃	O
到	O
一边	O
去	O
，	O
等	O
我们	O
走后	O
，	O
它	O
才	O
大口	O
大口	O
的	O
吃	O
起来	O
，	O
像	O
是	O
好	O
几天	O
没	O
吃过饭	O
的	O
孩子	vs
非常	O
饥饿	O
，	O
十分	O
的	O
可怜	O
。	O

literal
年近	O
70	O
的	O
他	O
，	O
越老越	O
让	O
我	O
觉得	O
他	O
像	O
个	O
小孩子	O
，	O
需要	O
我	O
的	O
保护	O
和	O
疼爱	O
。	O

simile
我	O
在	O
那	O
平静	O
里	O
隐居	O
下来	O
，	O
只有	O
轻轻	O
的	O
脚步	O
踏	O
在	O
轻薄	O
的	O
月光	O
上	O
，	O
那	O
月光	ts
多么	O
像	O
一片	O
朦胧	O
的	O
幻境	vs
。	O

literal
月色	O
